PM2.5,PM10,O3,NO2,SO2,CO,Temperature,Humidity,WindSpeed,Pressure,Visibility,AQI
22.916760060660383,85.44173975523644,10.272455347458994,70.22270163445464,16.66167904662613,2.082268304789338,-14.790333198303744,80.21129042208865,7.524014149899052,1017.5693828401854,4.8763658330544,55.36766904049007
133.51420030136555,190.88483615749132,1.96069409128041,46.723071193395455,2.261656789600532,2.969303563216909,31.701818333756037,33.54404372710667,0.9348711547870197,1029.9059750019082,10.65705045042317,110.51012587519436
140.09302906331587,14.879929650790706,13.639323961836539,51.21093135882013,7.078270369686755,0.7782544993294165,5.280170644236712,54.24363487041825,11.971803410802503,1000.2628985716485,9.513934813372206,72.46236187417465
68.49852011499648,191.98699839989945,58.24626749654747,49.816621316171215,1.9213741224382228,1.3436904293039709,28.805519457565786,78.70476513122647,1.324342455805392,990.785789916334,6.5230934508198954,102.03726443899264
60.07062527875544,12.870259612173456,26.892385320943173,16.275395848978388,18.74474708695269,0.1771991791507555,29.46306065130198,18.199600649908675,6.0472914665235615,1006.0541874105384,14.735553172050077,46.248770539777155
40.86667598927036,113.7216872950338,48.78392250695658,33.587764759030115,9.53206994049775,0.7705559318242825,12.412068774309738,78.1827006870666,10.991013839418594,1007.2807047525231,12.725157209841955,41.179443792296624
99.63303506424253,45.007114032067044,63.5296470487818,66.8715071761634,9.470384797646195,1.5830211236291623,4.016110625570654,37.36738646659212,6.364370418481504,1003.1263793168155,12.217667184017184,69.54682015602332
75.41468981342058,96.92002150819197,113.49426415701454,59.09723133132897,17.81779894957377,2.967160058462484,-3.925595441176908,33.27345446331728,8.936422779082285,1017.7714621994638,17.703078367439304,92.3163802575775
144.7430476297584,125.14687760804918,21.081412677105195,63.11514027507631,4.754656702148388,1.1806659737818082,2.5991948911488123,86.3524647195295,8.317230885734737,983.3506876976109,19.30944112916732,120.48237245381097
120.74471780580768,129.98462744374223,70.04630999720453,29.146350833783007,6.695526732897841,2.1691605710875996,14.296167015663716,40.514718329258706,11.160984121666234,1019.2253187909774,10.023845719983584,91.94553064194704
69.9151769258075,42.31415277461865,49.56166589069609,77.98833808626033,3.3717603491594064,1.980158783809069,18.888205586656333,65.89238051471283,10.613809528464577,1018.2210072973849,15.045569906097187,58.624105313761305
120.75553872902324,119.36911306765872,58.43415749999125,5.2695298321189,13.642144833639744,1.7290212932393028,-4.5349086674715355,77.71007216997018,10.918932902380567,1000.3246293367563,10.84796409137032,112.57774732430994
9.132542004356413,161.19035804242634,58.94155735853565,46.68388557617357,11.826747432184968,2.906681172836686,28.083688359098673,47.79178372492233,7.980911282625106,992.2043857572371,6.972134783132586,72.21613036734726
116.1103071748583,159.60200116151918,15.952473602047032,28.41103104688618,2.8478144254816584,1.5988050232021949,7.736783408079177,79.63732405949214,7.791437366795634,1007.4589382081311,19.81824300819447,86.99845133080336
3.466154163028254,179.49588811375668,13.908232134534055,23.169760043299117,12.336352762733634,1.6009743281571893,2.7368177509540423,84.54787177871852,8.756790815933268,1025.676652002398,10.984928821423003,38.067379424098974
46.0429806312731,8.030991824922474,110.92638264912098,34.54813651583865,0.12595840095860605,2.6197428253285717,8.161339196628276,38.426656800341654,5.503527328140848,991.4294901737987,8.316714572288234,33.39901232332797
92.80440690203122,6.7408904808231656,113.01248043740694,36.101024690525065,4.314252750408646,1.0874551803563308,2.4988617109953104,63.84237581493541,1.7907569924531743,1014.4109307849627,11.290053501539111,74.79565200368307
137.215026538835,170.68268220814326,5.892238585588515,34.10984184072724,7.578776197949618,0.152773282887789,-6.386172092228147,72.85154575238549,3.3404162363964534,1029.8255377319858,3.3338935666003007,91.44458653018503
47.116905697461576,13.483462630396534,42.55200906479041,38.838928168427074,7.250802410604089,0.26901137431248884,3.247297211005275,86.05683803759511,0.17138415174282112,1000.7714515911739,6.451589556965445,47.97141371814323
39.54399959059436,16.978582269384635,119.10219131908664,53.30821309782608,7.957611949706525,0.9645378659576116,14.486494231468459,22.088405898709283,11.740968934671278,993.6278126547442,13.109018218817518,37.89171217984436
100.95963942078933,184.88403238975653,13.733883406644981,43.91645954236144,16.03517572188042,2.8430951134515676,13.755012251908536,37.87753461267678,0.4769188295958985,1000.5866527353144,6.8790343551662545,107.50270721132435
148.167337896393,163.35906291461754,68.14787299427458,51.63846420959605,16.40583952951337,1.8581816622284064,-5.723110942743629,22.349923040701974,5.650796219163664,1022.5311203044517,13.878130970515148,117.00600473310152
71.83574969294095,187.5217449744264,110.39229723219223,70.72559989313666,13.691321297750623,1.3850504328858524,28.0539210475929,37.801195514297,10.035778569872496,1013.4789058461694,4.8171312992566335,100.7621396332293
21.123244790374095,20.020650497691996,61.374495467103166,55.7914223115101,13.168675542966605,1.0988431368724356,0.9825690024232419,91.88198685020195,3.2046459958239253,989.1151231295778,12.730611045222602,31.69241670785785
137.65661384966853,105.98034495308995,42.17717177774503,77.42138036345399,1.9323726161761883,0.30386131862057486,-9.932291156837078,44.970067821811405,8.079605370690379,1015.4050959057145,8.887463799417127,106.72546133404657
142.0830994220635,113.75768983684455,97.15105880775239,74.62687834815931,14.719352355224242,2.7276629764493117,-12.144114371049328,26.515780769381138,6.420164574644891,1015.5079749458112,8.377033773175523,115.43762669230115
43.82151387571852,16.118486194835047,98.19158563804221,50.58199700486191,4.769818094608444,1.0619503048437615,-10.068225847059367,70.60632877317929,3.134949491428126,1005.6850552967587,12.381633055059739,40.11971599333902
79.3890922474202,87.54818025058245,5.165548562362805,19.64236973354797,15.22709181764267,1.617900091152672,7.114118779075749,25.97690703837611,11.38944737262951,1020.1955913929656,9.878501515351138,56.93743150020982
25.747514811316922,10.785814142031391,14.117878657885477,36.52917937429453,7.601976159191067,1.1849199448801209,5.991211175349495,16.487022105655488,11.828940430832786,997.4850422832029,10.861426320931882,9.293173295307286
5.1502208651604064,102.28774893911448,79.73098745401587,72.87726737103284,1.8171517259046748,0.6927217309436021,-6.043737601667729,40.37239845617792,11.33752907373418,993.8513200725635,6.700973328950158,40.37735096426216
50.66375134219519,126.26083783910356,87.2040072627916,22.302183488196018,12.41778797248434,0.8302921611358965,3.927056980843343,43.397844396387505,8.320667022291634,1008.8777757524343,11.473962804737807,61.836112673389856
148.66207049563073,137.86699552374978,4.860478709212889,58.80628622522942,16.300575856988118,2.878750589746598,-8.609434803289782,72.27267586275201,0.23347133643686271,980.4904617590694,12.755301541189967,114.25289840984694
78.43176930748092,20.767262812340455,1.9663826740293109,48.49538315095417,6.118710601853886,0.8925867329698445,18.963664517058334,76.93438947733787,8.400705029366716,1011.5223865675631,9.365509499216957,61.507946304304795
131.84485926406842,193.60145901896078,2.006193735309849,38.9774202890565,16.01632553042292,2.229636290795609,-5.801798202049655,20.47433922168952,1.6842583528205908,997.1928936287319,14.267103506582785,113.39618228467445
12.90717475890529,58.18575136323597,74.20502994038203,32.37937992442723,2.898305712801935,2.4479562267295685,14.234385712698195,34.990762072611275,4.183935242466829,1021.2557833399545,1.8431400512417682,38.343431260752915
44.77059936197573,48.49908302654732,1.7852304042233986,40.57510966688905,1.924689423006703,2.767575418577946,-3.1653391837107883,12.206364431889234,5.677230852735843,980.4753804382457,11.663632199126003,46.617292270029104
71.92819238519492,146.68119891359245,77.11984352837634,45.05032923420041,0.7610334186118166,1.8056573000142644,17.51359441030624,42.603417074501145,4.3099188178223615,983.5079357048883,2.6869885360510324,84.20307441041946
114.98065899715952,112.02713779326284,45.45627645635648,62.89656639486814,3.8886165022115837,2.3404157979350146,3.77970882974801,69.36167421513859,4.3209459964949355,1000.5749052544802,1.6133687137343389,103.67952384653361
138.62393117913638,5.116160676035083,4.015191288957342,70.71703886637975,6.864573062592143,0.8720410725244784,32.32689835294583,36.886061683799575,0.26529516322310975,1029.0990632710157,3.1869703919320056,96.4868803926496
60.77449228813386,74.1171498404631,30.546582207838068,43.38569295688074,10.4081402875721,1.4111107388744766,32.3359667671956,10.165090769406753,1.2263385433727818,1018.7591662633854,4.087449464483587,52.47657312876247
139.57588854702598,176.6477920211667,45.97968234174994,26.282374374946013,16.03622308458657,1.6053314538345274,-14.992653902477995,49.05806067569193,5.556505964211618,996.7132687539419,5.183401652803896,113.5137340182236
76.44296553369095,39.809655240772535,50.519369052004215,4.922457774338033,15.03597418083895,2.2802309378132715,29.06023354411718,86.71122549142306,5.948286500200124,998.4220735088893,8.462561865425858,39.01163552229081
120.90130447433704,96.60261683889856,42.91940244313788,8.109530104375077,18.09291750319173,1.094271368401016,31.84471884707093,75.63016138148963,10.267985937794744,1006.1091272264676,10.353491910734146,82.1631585019419
134.7972767438422,64.22683516034039,18.608583800431827,21.525256004206256,15.375001967850816,0.7789490986443441,22.793732729435426,63.62259315628224,7.199484420844671,1019.0542706614347,13.660736951677759,88.75022157008902
73.87297405947635,88.56064112847658,22.896736482180547,20.102929957414425,10.500354925514777,2.920866794972008,-4.450898890465158,10.79307676837819,11.28123679317964,996.6297266309801,13.119958194126438,63.294195248058756
127.64569564517478,97.57256806742906,45.72554208592514,11.279200705004879,4.173385087798944,0.8005445083851328,28.980307310802097,79.6114652442472,5.379785593050563,1010.6415808304492,11.295753431477463,72.56837799964276
43.67185469073785,67.57343653862137,49.478336279237105,34.345194169885275,13.705228193149772,1.1997697489895993,2.8760072820681906,40.450588148041355,11.863987912828748,983.2069575050161,19.27320567400855,57.28409454957574
53.01369437306283,92.1839608223947,63.22262740784237,29.531902335712694,11.075206799025173,1.847010550199887,7.362984494941962,34.43813024888664,8.759306492942423,1005.7159940321576,5.322499203723855,37.140926537356506
18.44596638497952,67.4905881770164,98.4079732402628,6.583522066900194,17.33636207304026,2.966125120548692,-14.844309264497511,88.94374860350581,6.961309227894948,1008.5995038294717,10.05218190416653,34.91438707167011
79.90271465114637,22.860351435204315,60.40473631234669,43.35241703667889,11.33394389537809,0.40335461169418396,-3.3905461112474704,33.22075074996114,3.031141759204376,1001.4323737005949,2.9609841073120946,57.16123889634797
98.3306791386525,77.07091891103093,4.048099580418068,56.05689050078639,0.714636979469041,1.6311151969547184,12.224973975985023,36.21565551380339,1.2600055030475041,1012.1564526964255,18.93557141339956,69.60973765513734
135.24290279757693,102.98778224007924,64.04270743723912,17.732772656571143,9.935878405464765,2.418276953218228,2.1500052366974813,21.094268998874604,1.78854955213417,984.8622327174744,19.449350418556648,97.44873009192482
18.268293482143296,159.24229151630334,54.83584933800444,72.30433795379076,9.419336798818167,2.595518702087676,0.7136290008575426,92.49539241606432,8.516474198098958,993.1923428076859,4.505845551155645,91.50743137556172
48.82646737118792,148.89809602961282,2.355471901018006,51.988749249402744,5.519830856935439,1.8590548158781246,-11.775940844623431,81.92189077822937,2.322233860064736,1016.7822620846998,3.4226512492195567,82.73922560021443
14.481187910492336,77.77849269997841,29.955115968705414,44.441582205684746,2.687618102484176,1.718655808382914,-9.47813340317932,84.61934791483934,6.056188636653429,1000.8623437215339,18.61944132998578,47.54869898190989
140.86691771838193,51.159757587455935,77.48619126892747,19.51445727174963,0.15170514973948118,2.9114335549528554,31.13512033977095,88.03423950350897,8.770541063342721,1016.046352631121,19.585873216377962,97.08006249840238
143.98578717905414,173.57355882777682,37.20307545418425,71.5044013875147,7.21782464173167,2.7683156024618074,2.451746126494612,81.79448707620598,1.010877069541824,1017.594217018853,12.046629066041435,133.57789197201652
31.112601175912978,157.71756075395834,33.65173348553412,25.961799726374828,1.4166803353865547,2.292549340311097,18.825083400747396,10.860712425423559,5.024550796105214,990.7263100698095,8.927474907552234,55.33795047083448
143.24110823113054,127.6573253252153,83.02068181801489,24.539457336370003,16.989027891856402,2.2838028425171215,-14.228840535646,50.93702394040581,8.727414430215012,1006.6625613393451,14.284662892521593,125.12290902823116
